symbol,display,company,pages,ok,listing_status,currency,price,previous_close,ytd_return_pct,market_cap_currency,market_cap_local,market_cap_usd,market_time,as_of,quote_url,chart_url,error
2327.TW,2327,Yageo,ai-passives;bottleneck-sectors;companies;market-snapshot,True,,TWD,826.0,231.0,242.74,TWD,1583163742196.0,50186290627.61,2026-06-09T05:30:06+00:00,2026-06-09,https://finance.yahoo.com/quote/2327.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2327.TW?range=ytd&interval=1d,
2330.TW,2330.TW,TSMC,carbon-vs-silicon;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,2305.0,1550.0,45.43,TWD,61330055208455.0,1944162750108.02,2026-06-09T05:30:05+00:00,2026-06-09,https://finance.yahoo.com/quote/2330.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2330.TW?range=ytd&interval=1d,
2337.TW,2337.TW,Macronix International,semiconductor-ai-nodes,True,,TWD,145.5,39.45,235.64,TWD,276830000000.0,8775511000.0,2026-06-09T05:30:13+00:00,2026-06-09,https://finance.yahoo.com/quote/2337.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2337.TW?range=ytd&interval=1d,
2344.TW,2344.TW,Winbond Electronics,semiconductor-ai-nodes,True,,TWD,156.5,82.6,72.36,TWD,693000029722.0,21968100942.19,2026-06-09T05:30:02+00:00,2026-06-09,https://finance.yahoo.com/quote/2344.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2344.TW?range=ytd&interval=1d,
2356.TW,2356,Inventec,ai-passives,True,,TWD,70.6,42.9,58.47,TWD,248253274567.0,7869628803.77,2026-06-09T05:30:24+00:00,2026-06-09,https://finance.yahoo.com/quote/2356.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2356.TW?range=ytd&interval=1d,
2360.TW,2360,Chroma ATE,ai-passives,True,,TWD,2390.0,775.0,200.25,TWD,1037798349350.0,32898207674.4,2026-06-09T05:30:32+00:00,2026-06-09,https://finance.yahoo.com/quote/2360.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2360.TW?range=ytd&interval=1d,
2379.TW,2379.TW,Realtek Semiconductor,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,651.0,489.0,33.54,TWD,329770909000.0,10453737815.3,2026-06-09T05:30:19+00:00,2026-06-09,https://finance.yahoo.com/quote/2379.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2379.TW?range=ytd&interval=1d,
2382.TW,2382,Quanta Computer,ai-passives;companies;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,375.0,272.0,35.38,TWD,1505189435200.0,47714505095.84,2026-06-09T05:30:05+00:00,2026-06-09,https://finance.yahoo.com/quote/2382.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2382.TW?range=ytd&interval=1d,
2395.TW,2395.TW,Advantech,latent-ai-nodes,True,,TWD,489.5,288.0,70.86,TWD,408947634000.0,12963639997.8,2026-06-09T05:30:35+00:00,2026-06-09,https://finance.yahoo.com/quote/2395.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2395.TW?range=ytd&interval=1d,
2408.TW,2408.TW,Nanya Technology,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,363.0,193.0,75.36,TWD,1115506044000.0,35361541594.8,2026-06-09T05:30:02+00:00,2026-06-09,https://finance.yahoo.com/quote/2408.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2408.TW?range=ytd&interval=1d,
2449.TW,2449.TW,King Yuan Electronics,semiconductor-ai-nodes,True,,TWD,291.0,247.5,8.79,TWD,352761932500.0,11182553260.25,2026-06-09T05:30:03+00:00,2026-06-09,https://finance.yahoo.com/quote/2449.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2449.TW?range=ytd&interval=1d,
2454.TW,2454.TW,MediaTek,semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,4475.0,1430.0,204.42,TWD,7143000000000.0,226433100000.0,2026-06-09T05:30:09+00:00,2026-06-09,https://finance.yahoo.com/quote/2454.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2454.TW?range=ytd&interval=1d,
2492.TW,2492,Walsin Technology,ai-passives,True,,TWD,440.0,117.0,253.41,TWD,193921909600.0,6147324534.32,2026-06-09T05:30:14+00:00,2026-06-09,https://finance.yahoo.com/quote/2492.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2492.TW?range=ytd&interval=1d,
2498.HK,2498.HK,RoboSense,robotics,True,,HKD,30.9,36.6,-17.16,HKD,14892779436.0,1900318656.03,2026-06-09T08:08:11+00:00,2026-06-09,https://finance.yahoo.com/quote/2498.HK/,https://query1.finance.yahoo.com/v8/finance/chart/2498.HK?range=ytd&interval=1d,
267260.KS,267260,HD Hyundai Electric,ai-passives,True,,KRW,944000.0,774000.0,15.26,KRW,31997513856000.0,22398259699.2,2026-06-09T06:30:25+00:00,2026-06-09,https://finance.yahoo.com/quote/267260.KS/,https://query1.finance.yahoo.com/v8/finance/chart/267260.KS?range=ytd&interval=1d,
277810.KQ,277810.KQ,Rainbow Robotics,robotics,True,,KRW,623000.0,470500.0,26.24,KRW,11833913380000.0,8283739366.0,2026-06-09T06:30:28+00:00,2026-06-09,https://finance.yahoo.com/quote/277810.KQ/,https://query1.finance.yahoo.com/v8/finance/chart/277810.KQ?range=ytd&interval=1d,
2802.T,2802.T,2802.T,bottleneck-sectors;market-snapshot,True,,JPY,4757.0,3317.0,43.11,JPY,4955000000000.0,30721000000.0,2026-06-09T06:30:00+00:00,2026-06-09,https://finance.yahoo.com/quote/2802.T/,https://query1.finance.yahoo.com/v8/finance/chart/2802.T?range=ytd&interval=1d,
298040.KS,298040,Hyosung Heavy Industries,ai-passives,True,,KRW,3467000.0,1781000.0,87.91,KRW,29760324236000.0,20832226965.2,2026-06-09T06:30:28+00:00,2026-06-09,https://finance.yahoo.com/quote/298040.KS/,https://query1.finance.yahoo.com/v8/finance/chart/298040.KS?range=ytd&interval=1d,
300024.SZ,300024.SZ,Siasun Robot & Automation,robotics,True,,CNY,15.9,18.19,-14.56,CNY,24893357205.0,3676748859.18,2026-06-09T07:04:34+00:00,2026-06-09,https://finance.yahoo.com/quote/300024.SZ/,https://query1.finance.yahoo.com/v8/finance/chart/300024.SZ?range=ytd&interval=1d,
300100.SZ,300100.SZ,Shuanglin Co.,robotics,True,,CNY,31.61,39.62,-19.61,CNY,18217656639.0,2690747885.58,2026-06-09T07:04:07+00:00,2026-06-09,https://finance.yahoo.com/quote/300100.SZ/,https://query1.finance.yahoo.com/v8/finance/chart/300100.SZ?range=ytd&interval=1d,
300124.SZ,300124.SZ,Shenzhen Inovance Technology,robotics,True,,CNY,74.6,75.33,-4.79,CNY,201770645906.0,29801524400.32,2026-06-09T07:04:13+00:00,2026-06-09,https://finance.yahoo.com/quote/300124.SZ/,https://query1.finance.yahoo.com/v8/finance/chart/300124.SZ?range=ytd&interval=1d,
300308.SZ,300308.SZ,Zhongji Innolight,semiconductor-alpha-cpo,True,,CNY,1180.0,610.0,89.25,CNY,1288000000000.0,190237600000.0,2026-06-09T07:04:01+00:00,2026-06-09,https://finance.yahoo.com/quote/300308.SZ/,https://query1.finance.yahoo.com/v8/finance/chart/300308.SZ?range=ytd&interval=1d,
300750.SZ,300750.SZ,CATL,robotics,True,,CNY,399.5,367.26,5.83,CNY,1848000000000.0,272949600000.0,2026-06-09T07:04:19+00:00,2026-06-09,https://finance.yahoo.com/quote/300750.SZ/,https://query1.finance.yahoo.com/v8/finance/chart/300750.SZ?range=ytd&interval=1d,
3034.TW,3034.TW,Novatek Microelectronics,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,480.5,374.0,30.93,TWD,287825924837.0,9124081817.33,2026-06-09T05:30:25+00:00,2026-06-09,https://finance.yahoo.com/quote/3034.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3034.TW?range=ytd&interval=1d,
3037.TW,3037,Unimicron,ai-passives;beneficiaries;bottleneck-sectors;companies;market-snapshot;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,969.0,220.0,342.47,TWD,1525000000000.0,48342500000.0,2026-06-09T05:30:05+00:00,2026-06-09,https://finance.yahoo.com/quote/3037.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3037.TW?range=ytd&interval=1d,
3044.TW,3044,Tripod Technology,ai-passives;companies,True,,TWD,500.0,317.5,60.0,TWD,261751788000.0,8297531679.6,2026-06-09T05:30:23+00:00,2026-06-09,https://finance.yahoo.com/quote/3044.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3044.TW?range=ytd&interval=1d,
3105.TWO,3105.TWO,Win Semi,semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,496.5,183.0,177.37,TWD,191409083376.0,6067667943.02,2026-06-09T05:30:21+00:00,2026-06-09,https://finance.yahoo.com/quote/3105.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/3105.TWO?range=ytd&interval=1d,
3189.TW,3189,Kinsus Interconnect,companies,True,,TWD,714.0,159.0,357.69,TWD,367787200480.0,11658854255.22,2026-06-09T05:30:24+00:00,2026-06-09,https://finance.yahoo.com/quote/3189.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3189.TW?range=ytd&interval=1d,
3231.TW,3231,Wistron,ai-passives;companies,True,,TWD,165.5,150.5,6.77,TWD,543850452000.0,17240059328.4,2026-06-09T05:30:02+00:00,2026-06-09,https://finance.yahoo.com/quote/3231.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3231.TW?range=ytd&interval=1d,
3436.T,3436.T,3436.T,beneficiaries;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,JPY,3501.0,1435.0,141.61,JPY,1413191126061.0,8761784981.58,2026-06-09T06:30:00+00:00,2026-06-09,https://finance.yahoo.com/quote/3436.T/,https://query1.finance.yahoo.com/v8/finance/chart/3436.T?range=ytd&interval=1d,
3443.TW,3443.TW,Global Unichip,semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,4310.0,2125.0,97.25,TWD,570216805000.0,18075872718.5,2026-06-09T05:30:27+00:00,2026-06-09,https://finance.yahoo.com/quote/3443.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3443.TW?range=ytd&interval=1d,
3529.TWO,3529.TWO,eMemory Technology,semiconductor-alpha-cpo,True,,TWD,3155.0,1730.0,83.43,TWD,238998400000.0,7576249280.0,2026-06-09T05:30:32+00:00,2026-06-09,https://finance.yahoo.com/quote/3529.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/3529.TWO?range=ytd&interval=1d,
3532.TW,3532.TW,Formosa Sumco Technology,scaling,True,,TWD,284.5,95.1,193.9,TWD,112476007000.0,3565489421.9,2026-06-09T05:30:23+00:00,2026-06-09,https://finance.yahoo.com/quote/3532.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3532.TW?range=ytd&interval=1d,
3661.TW,3661.TW,Alchip Technologies,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,4250.0,3510.0,16.92,TWD,375568000000.0,11905505600.0,2026-06-09T05:30:33+00:00,2026-06-09,https://finance.yahoo.com/quote/3661.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3661.TW?range=ytd&interval=1d,
3711.TW,3711.TW,3711.TW,ai-passives;beneficiaries;bottleneck-sectors;market-snapshot;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,569.0,250.5,120.54,TWD,2531813439929.0,80258486045.75,2026-06-09T05:30:12+00:00,2026-06-09,https://finance.yahoo.com/quote/3711.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3711.TW?range=ytd&interval=1d,
4004.T,4004,Resonac Holdings,beneficiaries;companies;market-snapshot,True,,JPY,16560.0,6526.0,145.3,JPY,3133729700745.0,19429124144.62,2026-06-09T06:30:00+00:00,2026-06-09,https://finance.yahoo.com/quote/4004.T/,https://query1.finance.yahoo.com/v8/finance/chart/4004.T?range=ytd&interval=1d,
4062.T,4062,Ibiden,ai-passives;beneficiaries;bottleneck-sectors;companies;market-snapshot;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,JPY,18595.0,6731.0,159.78,JPY,5238646255360.0,32479606783.23,2026-06-09T06:30:00+00:00,2026-06-09,https://finance.yahoo.com/quote/4062.T/,https://query1.finance.yahoo.com/v8/finance/chart/4062.T?range=ytd&interval=1d,
4063.T,4063.T,4063.T,beneficiaries;market-snapshot;semiconductor-ai-nodes,True,,JPY,6836.0,4873.0,38.27,JPY,13647508709100.0,84614553996.42,2026-06-09T06:30:00+00:00,2026-06-09,https://finance.yahoo.com/quote/4063.T/,https://query1.finance.yahoo.com/v8/finance/chart/4063.T?range=ytd&interval=1d,
4186.T,4186.T,Tokyo Ohka Kogyo,semiconductor-ai-nodes,True,,JPY,9904.0,5804.0,64.93,JPY,1249363376720.0,7746052935.66,2026-06-09T06:30:00+00:00,2026-06-09,https://finance.yahoo.com/quote/4186.T/,https://query1.finance.yahoo.com/v8/finance/chart/4186.T?range=ytd&interval=1d,
429A.T,429A.T,Tekscend Photomask,scaling,True,,JPY,3685.0,3030.0,19.64,JPY,405759761575.0,2515710521.76,2026-06-09T06:30:00+00:00,2026-06-09,https://finance.yahoo.com/quote/429A.T/,https://query1.finance.yahoo.com/v8/finance/chart/429A.T?range=ytd&interval=1d,
4958.TW,4958.TW,4958.TW,ai-passives;bottleneck-sectors;market-snapshot,True,,TWD,545.0,142.0,287.9,TWD,552663477760.0,17519432244.99,2026-06-09T05:30:16+00:00,2026-06-09,https://finance.yahoo.com/quote/4958.TW/,https://query1.finance.yahoo.com/v8/finance/chart/4958.TW?range=ytd&interval=1d,
4966.TWO,4966.TW,Parade Technologies,semiconductor-ai-nodes,True,,TWD,691.0,584.0,19.34,TWD,56204342656.0,1781677662.2,2026-06-09T05:30:24+00:00,2026-06-09,https://finance.yahoo.com/quote/4966.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/4966.TWO?range=ytd&interval=1d,
5201.T,5201.T,5201.T,bottleneck-sectors;market-snapshot,True,,JPY,7166.0,5193.0,37.15,JPY,1642865988855.0,10185769130.9,2026-06-09T06:30:00+00:00,2026-06-09,https://finance.yahoo.com/quote/5201.T/,https://query1.finance.yahoo.com/v8/finance/chart/5201.T?range=ytd&interval=1d,
5274.TWO,5274.TW,ASPEED Technology,semiconductor-ai-nodes,True,,TWD,17855.0,7260.0,146.11,TWD,662492054625.0,21000998131.61,2026-06-09T05:30:15+00:00,2026-06-09,https://finance.yahoo.com/quote/5274.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/5274.TWO?range=ytd&interval=1d,
5347.TWO,5347.TWO,Vanguard International Semiconductor,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,161.0,92.1,74.43,TWD,346780000000.0,10992926000.0,2026-06-09T05:30:10+00:00,2026-06-09,https://finance.yahoo.com/quote/5347.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/5347.TWO?range=ytd&interval=1d,
5801.T,5801,Furukawa Electric,companies;latent-ai-nodes,True,,JPY,46500.0,10010.0,341.18,JPY,3450657935250.0,21394079198.55,2026-06-09T06:30:00+00:00,2026-06-09,https://finance.yahoo.com/quote/5801.T/,https://query1.finance.yahoo.com/v8/finance/chart/5801.T?range=ytd&interval=1d,
5802.T,5802,Sumitomo Electric,ai-passives;companies;latent-ai-nodes,True,,JPY,12040.0,6325.0,79.43,JPY,10146757573750.0,62909896957.25,2026-06-09T06:30:00+00:00,2026-06-09,https://finance.yahoo.com/quote/5802.T/,https://query1.finance.yahoo.com/v8/finance/chart/5802.T?range=ytd&interval=1d,
5803.T,5803.T,Fujikura,latent-ai-nodes,True,,JPY,4499.0,2906.667,46.35,JPY,7859414678112.0,48728371004.29,2026-06-09T06:30:00+00:00,2026-06-09,https://finance.yahoo.com/quote/5803.T/,https://query1.finance.yahoo.com/v8/finance/chart/5803.T?range=ytd&interval=1d,
600111.SS,600111.SS,China Northern Rare Earth,robotics,True,,CNY,48.54,46.12,3.61,CNY,179524169713.0,26515719866.61,2026-06-09T07:00:03+00:00,2026-06-09,https://finance.yahoo.com/quote/600111.SS/,https://query1.finance.yahoo.com/v8/finance/chart/600111.SS?range=ytd&interval=1d,
600487.SS,600487,Hengtong Optic-Electric,companies,True,,CNY,105.02,24.73,323.47,CNY,237069623742.0,35015183426.69,2026-06-09T07:00:02+00:00,2026-06-09,https://finance.yahoo.com/quote/600487.SS/,https://query1.finance.yahoo.com/v8/finance/chart/600487.SS?range=ytd&interval=1d,
600584.SS,600584.SS,600584.SS,beneficiaries;bottleneck-sectors;market-snapshot,True,,CNY,75.29,36.78,96.27,CNY,135369212220.0,19994032644.89,2026-06-09T07:00:00+00:00,2026-06-09,https://finance.yahoo.com/quote/600584.SS/,https://query1.finance.yahoo.com/v8/finance/chart/600584.SS?range=ytd&interval=1d,
