symbol,display,company,pages,ok,listing_status,currency,price,previous_close,ytd_return_pct,market_cap_currency,market_cap_local,market_cap_usd,market_time,as_of,quote_url,chart_url,error
2313.TW,2313.TW,2313.TW,ai-passives;bottleneck-sectors;market-snapshot,True,,TWD,249.5,93.1,163.74,TWD,320003831100.0,10208122212.09,2026-05-07T05:30:02+00:00,2026-05-07,https://finance.yahoo.com/quote/2313.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2313.TW?range=ytd&interval=1d,
2317.TW,2317,Hon Hai Precision (Foxconn),ai-passives;companies;robotics;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,253.5,230.5,9.27,TWD,3176523104755.0,101331087041.68,2026-05-07T05:30:02+00:00,2026-05-07,https://finance.yahoo.com/quote/2317.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2317.TW?range=ytd&interval=1d,
2327.TW,2327,Yageo,ai-passives;bottleneck-sectors;companies;market-snapshot,True,,TWD,371.5,231.0,54.15,TWD,705629055850.0,22509566881.61,2026-05-07T05:30:03+00:00,2026-05-07,https://finance.yahoo.com/quote/2327.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2327.TW?range=ytd&interval=1d,
2330.TW,2330.TW,TSMC,carbon-vs-silicon;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,2310.0,1550.0,45.74,TWD,58995300000000.0,1881950070000.0,2026-05-07T05:30:07+00:00,2026-05-07,https://finance.yahoo.com/quote/2330.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2330.TW?range=ytd&interval=1d,
2337.TW,2337.TW,Macronix International,semiconductor-ai-nodes,True,,TWD,164.5,39.45,279.47,TWD,298049967000.0,9507793947.3,2026-05-07T05:30:01+00:00,2026-05-07,https://finance.yahoo.com/quote/2337.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2337.TW?range=ytd&interval=1d,
2344.TW,2344.TW,Winbond Electronics,semiconductor-ai-nodes,True,,TWD,114.0,82.6,25.55,TWD,429300018412.0,13694670587.34,2026-05-07T05:30:03+00:00,2026-05-07,https://finance.yahoo.com/quote/2344.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2344.TW?range=ytd&interval=1d,
2356.TW,2356,Inventec,ai-passives,True,,TWD,49.95,42.9,12.12,TWD,166817590569.0,5321481139.15,2026-05-07T05:30:11+00:00,2026-05-07,https://finance.yahoo.com/quote/2356.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2356.TW?range=ytd&interval=1d,
2360.TW,2360,Chroma ATE,ai-passives,True,,TWD,2325.0,775.0,192.09,TWD,898013000000.0,28646614700.0,2026-05-07T05:30:17+00:00,2026-05-07,https://finance.yahoo.com/quote/2360.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2360.TW?range=ytd&interval=1d,
2379.TW,2379.TW,Realtek Semiconductor,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,539.0,489.0,10.56,TWD,272190336000.0,8682871718.4,2026-05-07T05:30:40+00:00,2026-05-07,https://finance.yahoo.com/quote/2379.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2379.TW?range=ytd&interval=1d,
2382.TW,2382,Quanta Computer,ai-passives;companies;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,344.0,272.0,24.19,TWD,1225736851200.0,39101005553.28,2026-05-07T05:30:09+00:00,2026-05-07,https://finance.yahoo.com/quote/2382.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2382.TW?range=ytd&interval=1d,
2395.TW,2395.TW,Advantech,latent-ai-nodes,True,,TWD,444.0,288.0,54.97,TWD,342002850000.0,10909890915.0,2026-05-07T05:30:22+00:00,2026-05-07,https://finance.yahoo.com/quote/2395.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2395.TW?range=ytd&interval=1d,
2408.TW,2408.TW,Nanya Technology,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,287.0,193.0,38.65,TWD,734374812300.0,23426556512.37,2026-05-07T05:30:05+00:00,2026-05-07,https://finance.yahoo.com/quote/2408.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2408.TW?range=ytd&interval=1d,
2449.TW,2449.TW,King Yuan Electronics,semiconductor-ai-nodes,True,,TWD,339.0,247.5,26.73,TWD,406562712500.0,12969350528.75,2026-05-07T05:30:04+00:00,2026-05-07,https://finance.yahoo.com/quote/2449.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2449.TW?range=ytd&interval=1d,
2454.TW,2454.TW,MediaTek,semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,3420.0,1430.0,132.65,TWD,4580836288350.0,146128677598.36,2026-05-07T05:30:04+00:00,2026-05-07,https://finance.yahoo.com/quote/2454.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2454.TW?range=ytd&interval=1d,
2492.TW,2492,Walsin Technology,ai-passives,True,,TWD,160.0,117.0,28.51,TWD,67145461199.0,2141940212.25,2026-05-07T05:30:14+00:00,2026-05-07,https://finance.yahoo.com/quote/2492.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2492.TW?range=ytd&interval=1d,
267260.KS,267260,HD Hyundai Electric,ai-passives,True,,KRW,1420000.0,774000.0,73.38,KRW,46754522496000.0,32728165747.2,2026-05-07T06:30:20+00:00,2026-05-07,https://finance.yahoo.com/quote/267260.KS/,https://query1.finance.yahoo.com/v8/finance/chart/267260.KS?range=ytd&interval=1d,
2802.T,2802.T,2802.T,bottleneck-sectors;market-snapshot,True,,JPY,4958.0,3317.0,49.16,JPY,4502000000000.0,28812800000.0,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/2802.T/,https://query1.finance.yahoo.com/v8/finance/chart/2802.T?range=ytd&interval=1d,
298040.KS,298040,Hyosung Heavy Industries,ai-passives,True,,KRW,4601000.0,1781000.0,149.38,KRW,39370040948000.0,27559028663.6,2026-05-07T06:30:17+00:00,2026-05-07,https://finance.yahoo.com/quote/298040.KS/,https://query1.finance.yahoo.com/v8/finance/chart/298040.KS?range=ytd&interval=1d,
300308.SZ,300308.SZ,Zhongji Innolight,semiconductor-alpha-cpo,True,,CNY,877.47,610.0,40.73,CNY,978599000000.0,143854053000.0,2026-05-07T07:04:10+00:00,2026-05-07,https://finance.yahoo.com/quote/300308.SZ/,https://query1.finance.yahoo.com/v8/finance/chart/300308.SZ?range=ytd&interval=1d,
3034.TW,3034.TW,Novatek Microelectronics,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,453.0,374.0,23.43,TWD,252836515369.0,8065484840.27,2026-05-07T05:30:25+00:00,2026-05-07,https://finance.yahoo.com/quote/3034.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3034.TW?range=ytd&interval=1d,
3037.TW,3037,Unimicron,ai-passives;beneficiaries;bottleneck-sectors;companies;market-snapshot;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,896.0,220.0,309.13,TWD,1434387047682.0,45756946821.06,2026-05-07T05:30:02+00:00,2026-05-07,https://finance.yahoo.com/quote/3037.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3037.TW?range=ytd&interval=1d,
3044.TW,3044,Tripod Technology,ai-passives;companies,True,,TWD,500.0,317.5,60.0,TWD,244669593000.0,7804960016.7,2026-05-07T05:30:16+00:00,2026-05-07,https://finance.yahoo.com/quote/3044.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3044.TW?range=ytd&interval=1d,
3105.TWO,3105.TWO,Win Semi,semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,500.0,183.0,179.33,TWD,222144761216.0,7086417882.79,2026-05-07T05:30:18+00:00,2026-05-07,https://finance.yahoo.com/quote/3105.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/3105.TWO?range=ytd&interval=1d,
3189.TW,3189,Kinsus Interconnect,companies,True,,TWD,492.5,159.0,215.71,TWD,279797684760.0,8925546143.84,2026-05-07T05:30:02+00:00,2026-05-07,https://finance.yahoo.com/quote/3189.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3189.TW?range=ytd&interval=1d,
3231.TW,3231,Wistron,ai-passives;companies,True,,TWD,146.0,150.5,-5.81,TWD,446847886000.0,14254447563.4,2026-05-07T05:30:07+00:00,2026-05-07,https://finance.yahoo.com/quote/3231.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3231.TW?range=ytd&interval=1d,
3436.T,3436.T,3436.T,beneficiaries;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,JPY,3033.0,1435.0,109.32,JPY,885821562393.0,5669257999.32,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/3436.T/,https://query1.finance.yahoo.com/v8/finance/chart/3436.T?range=ytd&interval=1d,
3443.TW,3443.TW,Global Unichip,semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,5450.0,2125.0,149.43,TWD,627841535000.0,20028144966.5,2026-05-07T05:30:11+00:00,2026-05-07,https://finance.yahoo.com/quote/3443.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3443.TW?range=ytd&interval=1d,
3529.TWO,3529.TWO,eMemory Technology,semiconductor-alpha-cpo,True,,TWD,4705.0,1730.0,173.55,TWD,312191660000.0,9958913954.0,2026-05-07T05:30:29+00:00,2026-05-07,https://finance.yahoo.com/quote/3529.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/3529.TWO?range=ytd&interval=1d,
3532.TW,3532.TW,Formosa Sumco Technology,scaling,True,,TWD,263.0,95.1,171.69,TWD,80478522250.0,2567264859.77,2026-05-07T05:30:17+00:00,2026-05-07,https://finance.yahoo.com/quote/3532.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3532.TW?range=ytd&interval=1d,
3661.TW,3661.TW,Alchip Technologies,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,4795.0,3510.0,31.91,TWD,336109000000.0,10721877100.0,2026-05-07T05:30:36+00:00,2026-05-07,https://finance.yahoo.com/quote/3661.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3661.TW?range=ytd&interval=1d,
3711.TW,3711.TW,3711.TW,ai-passives;beneficiaries;bottleneck-sectors;market-snapshot;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,540.0,250.5,109.3,TWD,2299255186348.0,73346240444.5,2026-05-07T05:30:08+00:00,2026-05-07,https://finance.yahoo.com/quote/3711.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3711.TW?range=ytd&interval=1d,
4004.T,4004,Resonac Holdings,beneficiaries;companies;market-snapshot,True,,JPY,15590.0,6526.0,130.93,JPY,2541904802410.0,16268190735.42,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/4004.T/,https://query1.finance.yahoo.com/v8/finance/chart/4004.T?range=ytd&interval=1d,
4062.T,4062,Ibiden,ai-passives;beneficiaries;bottleneck-sectors;companies;market-snapshot;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,JPY,16375.0,6731.0,128.77,JPY,3734913217000.0,23903444588.8,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/4062.T/,https://query1.finance.yahoo.com/v8/finance/chart/4062.T?range=ytd&interval=1d,
4063.T,4063.T,4063.T,beneficiaries;market-snapshot;semiconductor-ai-nodes,True,,JPY,7711.0,4873.0,55.97,JPY,13190084719104.0,84416542202.27,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/4063.T/,https://query1.finance.yahoo.com/v8/finance/chart/4063.T?range=ytd&interval=1d,
4186.T,4186.T,Tokyo Ohka Kogyo,semiconductor-ai-nodes,True,,JPY,9744.0,5804.0,62.26,JPY,1070831508396.0,6853321653.73,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/4186.T/,https://query1.finance.yahoo.com/v8/finance/chart/4186.T?range=ytd&interval=1d,
429A.T,429A.T,Tekscend Photomask,scaling,True,,JPY,4530.0,3030.0,47.08,JPY,407094002000.0,2605401612.8,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/429A.T/,https://query1.finance.yahoo.com/v8/finance/chart/429A.T?range=ytd&interval=1d,
4958.TW,4958.TW,4958.TW,ai-passives;bottleneck-sectors;market-snapshot,True,,TWD,427.0,142.0,203.91,TWD,462835982500.0,14764467841.75,2026-05-07T05:30:02+00:00,2026-05-07,https://finance.yahoo.com/quote/4958.TW/,https://query1.finance.yahoo.com/v8/finance/chart/4958.TW?range=ytd&interval=1d,
4966.TWO,4966.TW,Parade Technologies,semiconductor-ai-nodes,True,,TWD,609.0,584.0,5.18,TWD,43909642700.0,1400717602.13,2026-05-07T05:30:23+00:00,2026-05-07,https://finance.yahoo.com/quote/4966.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/4966.TWO?range=ytd&interval=1d,
5201.T,5201.T,5201.T,bottleneck-sectors;market-snapshot,True,,JPY,5683.0,5193.0,8.77,JPY,1183717933746.0,7575794775.97,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/5201.T/,https://query1.finance.yahoo.com/v8/finance/chart/5201.T?range=ytd&interval=1d,
5274.TWO,5274.TW,ASPEED Technology,semiconductor-ai-nodes,True,,TWD,17890.0,7260.0,146.59,TWD,663248108325.0,21157614655.57,2026-05-07T05:30:14+00:00,2026-05-07,https://finance.yahoo.com/quote/5274.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/5274.TWO?range=ytd&interval=1d,
5347.TWO,5347.TWO,Vanguard International Semiconductor,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,185.5,92.1,100.98,TWD,290584777500.0,9269654402.25,2026-05-07T05:30:09+00:00,2026-05-07,https://finance.yahoo.com/quote/5347.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/5347.TWO?range=ytd&interval=1d,
5801.T,5801,Furukawa Electric,companies;latent-ai-nodes,True,,JPY,46300.0,10010.0,339.28,JPY,2897641904910.0,18544908191.42,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/5801.T/,https://query1.finance.yahoo.com/v8/finance/chart/5801.T?range=ytd&interval=1d,
5802.T,5802,Sumitomo Electric,ai-passives;companies;latent-ai-nodes,True,,JPY,11345.0,6325.0,69.08,JPY,7721192328300.0,49415630901.12,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/5802.T/,https://query1.finance.yahoo.com/v8/finance/chart/5802.T?range=ytd&interval=1d,
5803.T,5803.T,Fujikura,latent-ai-nodes,True,,JPY,6498.0,2906.667,111.37,JPY,9615615261120.0,61539937671.17,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/5803.T/,https://query1.finance.yahoo.com/v8/finance/chart/5803.T?range=ytd&interval=1d,
600487.SS,600487,Hengtong Optic-Electric,companies,True,,CNY,75.96,24.73,206.29,CNY,162041971284.0,23820169778.75,2026-05-07T07:00:03+00:00,2026-05-07,https://finance.yahoo.com/quote/600487.SS/,https://query1.finance.yahoo.com/v8/finance/chart/600487.SS?range=ytd&interval=1d,
600584.SS,600584.SS,600584.SS,beneficiaries;bottleneck-sectors;market-snapshot,True,,CNY,48.76,36.78,27.11,CNY,80703000000.0,11863341000.0,2026-05-07T07:00:00+00:00,2026-05-07,https://finance.yahoo.com/quote/600584.SS/,https://query1.finance.yahoo.com/v8/finance/chart/600584.SS?range=ytd&interval=1d,
600703.SS,600703.SS,Sanan Optoelectronics,semiconductor-alpha-cpo,True,,CNY,15.14,14.13,5.29,CNY,68199885998.0,10025383241.71,2026-05-07T07:00:03+00:00,2026-05-07,https://finance.yahoo.com/quote/600703.SS/,https://query1.finance.yahoo.com/v8/finance/chart/600703.SS?range=ytd&interval=1d,
603986.SS,603986.SS,GigaDevice,semiconductor-alpha-cpo,True,,CNY,350.16,214.25,48.57,CNY,222621705126.0,32725390653.52,2026-05-07T07:00:02+00:00,2026-05-07,https://finance.yahoo.com/quote/603986.SS/,https://query1.finance.yahoo.com/v8/finance/chart/603986.SS?range=ytd&interval=1d,
6146.T,6146.T,Disco,semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,JPY,76590.0,48170.0,49.88,JPY,8307000000000.0,53164800000.0,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/6146.T/,https://query1.finance.yahoo.com/v8/finance/chart/6146.T?range=ytd&interval=1d,
6266.T,6266.T,TOWA,semiconductor-ai-nodes,True,,JPY,3225.0,2063.0,55.8,JPY,43851093240.0,280646996.74,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/6266.T/,https://query1.finance.yahoo.com/v8/finance/chart/6266.T?range=ytd&interval=1d,
6268.T,6268.T,Nabtesco,robotics,True,,JPY,5253.0,3748.0,37.15,JPY,590727180443.0,3780653954.84,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/6268.T/,https://query1.finance.yahoo.com/v8/finance/chart/6268.T?range=ytd&interval=1d,
6282.TW,6282,AcBel Polytech,ai-passives,True,,TWD,50.7,42.3,15.75,TWD,41902619550.0,1336693563.64,2026-05-07T05:30:13+00:00,2026-05-07,https://finance.yahoo.com/quote/6282.TW/,https://query1.finance.yahoo.com/v8/finance/chart/6282.TW?range=ytd&interval=1d,
6315.T,6315.T,TOWA Corporation,scaling,True,,JPY,3305.0,2150.0,44.58,JPY,228835967300.0,1464550190.72,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/6315.T/,https://query1.finance.yahoo.com/v8/finance/chart/6315.T?range=ytd&interval=1d,
6324.T,6324.T,Harmonic Drive,robotics,True,,JPY,5710.0,3780.0,48.7,JPY,487533963350.0,3120217365.44,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/6324.T/,https://query1.finance.yahoo.com/v8/finance/chart/6324.T?range=ytd&interval=1d,
6367.T,6367,Daikin Industries,bottleneck-sectors;companies;market-snapshot,True,,JPY,24800.0,20080.0,22.47,JPY,6692602681100.0,42832657159.04,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/6367.T/,https://query1.finance.yahoo.com/v8/finance/chart/6367.T?range=ytd&interval=1d,
6415.TW,6415.TW,Silergy,semiconductor-alpha-cpo,True,,TWD,424.5,191.5,128.84,TWD,168808275000.0,5384983972.5,2026-05-07T05:30:10+00:00,2026-05-07,https://finance.yahoo.com/quote/6415.TW/,https://query1.finance.yahoo.com/v8/finance/chart/6415.TW?range=ytd&interval=1d,
6474.T,6474.T,Nachi-Fujikoshi,scaling,True,,JPY,5180.0,4350.0,15.11,JPY,109978672750.0,703863505.6,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/6474.T/,https://query1.finance.yahoo.com/v8/finance/chart/6474.T?range=ytd&interval=1d,
6488.TWO,6488.TW,6488.TW,beneficiaries;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,793.0,406.0,96.77,TWD,289736917350.0,9242607663.47,2026-05-07T05:30:40+00:00,2026-05-07,https://finance.yahoo.com/quote/6488.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/6488.TWO?range=ytd&interval=1d,
6501.T,6501.T,6501.T,bottleneck-sectors;market-snapshot,True,,JPY,4850.0,4902.0,-4.3,JPY,24101000000000.0,154246400000.0,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/6501.T/,https://query1.finance.yahoo.com/v8/finance/chart/6501.T?range=ytd&interval=1d,
6503.T,6503,Mitsubishi Electric,ai-passives,True,,JPY,6448.0,4585.0,34.61,JPY,12423911596096.0,79513034215.01,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/6503.T/,https://query1.finance.yahoo.com/v8/finance/chart/6503.T?range=ytd&interval=1d,
6504.T,6504,Fuji Electric,ai-passives,True,,JPY,14035.0,11850.0,16.09,JPY,1942714312440.0,12433371599.62,2026-05-07T06:30:00+00:00,2026-05-07,https://finance.yahoo.com/quote/6504.T/,https://query1.finance.yahoo.com/v8/finance/chart/6504.T?range=ytd&interval=1d,
