symbol,display,company,pages,ok,listing_status,currency,price,previous_close,ytd_return_pct,market_cap_currency,market_cap_local,market_cap_usd,market_time,as_of,quote_url,chart_url,error
AMAT,AMAT,Applied Materials,beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,490.05,256.99,82.26,USD,338752000000.0,338752000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/AMAT/,https://query1.finance.yahoo.com/v8/finance/chart/AMAT?range=ytd&interval=1d,
AMBA,AMBA,Ambarella,robotics;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,78.38,70.84,4.28,USD,3166000000.0,3166000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/AMBA/,https://query1.finance.yahoo.com/v8/finance/chart/AMBA?range=ytd&interval=1d,
AMBQ,AMBQ,Ambiq Micro,robotics,True,,USD,82.81,28.5,172.85,USD,1567000000.0,1567000000.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/AMBQ/,https://query1.finance.yahoo.com/v8/finance/chart/AMBQ?range=ytd&interval=1d,
AMD,AMD,AMD,beneficiaries;companies;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,521.54,214.16,133.38,USD,831818000000.0,831818000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/AMD/,https://query1.finance.yahoo.com/v8/finance/chart/AMD?range=ytd&interval=1d,
AMG.AS,AMG.AS,AMG Critical Materials,latent-ai-nodes-strict,True,,EUR,41.28,28.4,39.55,EUR,1471841054.0,1711898329.91,2026-06-02T15:35:27+00:00,2026-06-02,https://finance.yahoo.com/quote/AMG.AS/,https://query1.finance.yahoo.com/v8/finance/chart/AMG.AS?range=ytd&interval=1d,
AMKR,AMKR,Amkor Technology,beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,74.74,39.48,74.14,USD,16972000000.0,16972000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/AMKR/,https://query1.finance.yahoo.com/v8/finance/chart/AMKR?range=ytd&interval=1d,
AMS.SW,AMS.SW,AMS.SW,bottleneck-sectors;latent-ai-nodes;market-snapshot;semiconductor-alpha-cpo,True,,CHF,21.56,7.85,150.26,CHF,1919123777.0,2435943810.15,2026-06-02T15:30:47+00:00,2026-06-02,https://finance.yahoo.com/quote/AMS.SW/,https://query1.finance.yahoo.com/v8/finance/chart/AMS.SW?range=ytd&interval=1d,
AMZN,AMZN,Amazon,signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,256.52,230.82,13.25,USD,2810000000000.0,2810000000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/AMZN/,https://query1.finance.yahoo.com/v8/finance/chart/AMZN?range=ytd&interval=1d,
ANDR.VI,ANDR.VI,Andritz,latent-ai-nodes-strict,True,,EUR,79.6,66.75,19.25,EUR,7653705811.0,8902025228.77,2026-06-02T15:35:09+00:00,2026-06-02,https://finance.yahoo.com/quote/ANDR.VI/,https://query1.finance.yahoo.com/v8/finance/chart/ANDR.VI?range=ytd&interval=1d,
ANET,ANET,Arista Networks,ai-passives;beneficiaries;companies;market-snapshot,True,,USD,175.33,131.03,31.24,USD,214915000000.0,214915000000.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/ANET/,https://query1.finance.yahoo.com/v8/finance/chart/ANET?range=ytd&interval=1d,
AOS,AOS,A. O. Smith,latent-ai-nodes-strict,True,,USD,56.76,66.88,-16.92,USD,7818000000.0,7818000000.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/AOS/,https://query1.finance.yahoo.com/v8/finance/chart/AOS?range=ytd&interval=1d,
AOSL,AOSL,Alpha & Omega Semiconductor,scaling;semiconductor-ai-nodes,True,,USD,53.32,19.81,158.08,USD,1596000000.0,1596000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/AOSL/,https://query1.finance.yahoo.com/v8/finance/chart/AOSL?range=ytd&interval=1d,
APG,APG,APi Group,latent-ai-nodes,True,,USD,41.77,38.26,7.19,USD,18035000000.0,18035000000.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/APG/,https://query1.finance.yahoo.com/v8/finance/chart/APG?range=ytd&interval=1d,
APH,APH,Amphenol,ai-passives;beneficiaries;bottleneck-sectors;companies;market-snapshot;robotics,True,,USD,148.4,135.14,6.22,USD,182567000000.0,182567000000.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/APH/,https://query1.finance.yahoo.com/v8/finance/chart/APH?range=ytd&interval=1d,
APTV,APTV,Aptiv,robotics,True,,USD,73.85,76.09,-5.85,USD,12020000000.0,12020000000.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/APTV/,https://query1.finance.yahoo.com/v8/finance/chart/APTV?range=ytd&interval=1d,
ARBE,ARBE,Arbe Robotics,robotics,True,,USD,1.13,1.18,-5.83,USD,150859000.0,150859000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/ARBE/,https://query1.finance.yahoo.com/v8/finance/chart/ARBE?range=ytd&interval=1d,
ARM,ARM,Arm Holdings,companies;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,402.71,109.31,251.01,USD,273160000000.0,273160000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/ARM/,https://query1.finance.yahoo.com/v8/finance/chart/ARM?range=ytd&interval=1d,
ASIX,ASIX,AdvanSix,latent-ai-nodes-strict,True,,USD,22.65,17.3,31.53,USD,600916912.0,600916912.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/ASIX/,https://query1.finance.yahoo.com/v8/finance/chart/ASIX?range=ytd&interval=1d,
ASM.AS,ASM.AS,ASM International,latent-ai-nodes;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,EUR,888.6,517.6,60.46,EUR,43919000000.0,51082188900.0,2026-06-02T15:37:46+00:00,2026-06-02,https://finance.yahoo.com/quote/ASM.AS/,https://query1.finance.yahoo.com/v8/finance/chart/ASM.AS?range=ytd&interval=1d,
ASML,ASML,ASML Holding,beneficiaries;companies;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,1705.37,1069.86,46.54,USD,627680000000.0,627680000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/ASML/,https://query1.finance.yahoo.com/v8/finance/chart/ASML?range=ytd&interval=1d,
ASX,ASX,ASE Technology,companies;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,39.26,16.1,132.86,USD,83743000000.0,83743000000.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/ASX/,https://query1.finance.yahoo.com/v8/finance/chart/ASX?range=ytd&interval=1d,
ATEN,ATEN,A10 Networks,scaling,True,,USD,32.64,17.69,88.13,USD,2270822439.0,2270822439.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/ATEN/,https://query1.finance.yahoo.com/v8/finance/chart/ATEN?range=ytd&interval=1d,
ATKR,ATKR,Atkore,latent-ai-nodes,True,,USD,84.16,63.25,30.62,USD,2765876758.0,2765876758.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/ATKR/,https://query1.finance.yahoo.com/v8/finance/chart/ATKR?range=ytd&interval=1d,
ATOM,ATOM,Atomera,robotics,True,,USD,9.85,2.21,317.37,USD,374383720.0,374383720.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/ATOM/,https://query1.finance.yahoo.com/v8/finance/chart/ATOM?range=ytd&interval=1d,
ATRO,ATRO,Astronics,latent-ai-nodes-strict,True,,USD,85.61,54.24,51.23,USD,3047000000.0,3047000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/ATRO/,https://query1.finance.yahoo.com/v8/finance/chart/ATRO?range=ytd&interval=1d,
ATS.TO,ATS.TO,ATS Corporation,latent-ai-nodes;latent-ai-nodes-strict,True,,CAD,41.39,37.81,8.04,CAD,3966621627.0,2865884125.51,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/ATS.TO/,https://query1.finance.yahoo.com/v8/finance/chart/ATS.TO?range=ytd&interval=1d,
ATS.VI,ATS,AT&S,beneficiaries;companies;market-snapshot,True,,EUR,150.2,32.2,357.93,EUR,5423460000.0,6308026326.0,2026-06-02T15:35:24+00:00,2026-06-02,https://finance.yahoo.com/quote/ATS.VI/,https://query1.finance.yahoo.com/v8/finance/chart/ATS.VI?range=ytd&interval=1d,
AUTO.OL,AUTO.OL,AutoStore Holdings,latent-ai-nodes,True,,NOK,13.17,11.81,9.29,NOK,43013829996.0,4632589490.57,2026-06-02T14:25:11+00:00,2026-06-02,https://finance.yahoo.com/quote/AUTO.OL/,https://query1.finance.yahoo.com/v8/finance/chart/AUTO.OL?range=ytd&interval=1d,
AVGO,AVGO,Broadcom,ai-passives;beneficiaries;bottleneck-sectors;carbon-vs-silicon;companies;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,481.57,346.1,38.53,USD,2178000000000.0,2178000000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/AVGO/,https://query1.finance.yahoo.com/v8/finance/chart/AVGO?range=ytd&interval=1d,
AVNW,AVNW,Aviat Networks,scaling,True,,USD,18.12,21.38,-16.11,USD,230193046.0,230193046.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/AVNW/,https://query1.finance.yahoo.com/v8/finance/chart/AVNW?range=ytd&interval=1d,
AVT,AVT,Avnet,latent-ai-nodes,True,,USD,92.93,48.08,88.35,USD,7146000000.0,7146000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/AVT/,https://query1.finance.yahoo.com/v8/finance/chart/AVT?range=ytd&interval=1d,
AXTI,AXTI,AXT,semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,110.85,16.35,561.4,USD,7167000000.0,7167000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/AXTI/,https://query1.finance.yahoo.com/v8/finance/chart/AXTI?range=ytd&interval=1d,
AZZ,AZZ,AZZ Inc.,latent-ai-nodes;latent-ai-nodes-strict,True,,USD,136.52,107.18,24.4,USD,4029430800.0,4029430800.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/AZZ/,https://query1.finance.yahoo.com/v8/finance/chart/AZZ?range=ytd&interval=1d,
BCVN.SW,BCVN.SW,Bucher Industries,latent-ai-nodes-strict,True,,CHF,117.4,100.4,13.65,CHF,10014383506.0,12711256984.17,2026-06-02T15:30:47+00:00,2026-06-02,https://finance.yahoo.com/quote/BCVN.SW/,https://query1.finance.yahoo.com/v8/finance/chart/BCVN.SW?range=ytd&interval=1d,
BDC,BDC,Belden,latent-ai-nodes,True,,USD,109.43,116.55,-7.11,USD,4020972130.0,4020972130.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/BDC/,https://query1.finance.yahoo.com/v8/finance/chart/BDC?range=ytd&interval=1d,
BE,BE,Bloom Energy,ai-passives,True,,USD,302.85,86.89,206.87,USD,77798000000.0,77798000000.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/BE/,https://query1.finance.yahoo.com/v8/finance/chart/BE?range=ytd&interval=1d,
BEAN.SW,BEAN.SW,Belimo Holding,latent-ai-nodes,True,,CHF,870.0,781.0,6.68,CHF,9987574828.0,12677228729.18,2026-06-02T15:30:47+00:00,2026-06-02,https://finance.yahoo.com/quote/BEAN.SW/,https://query1.finance.yahoo.com/v8/finance/chart/BEAN.SW?range=ytd&interval=1d,
BEKB.BR,BEKB.BR,Bekaert,latent-ai-nodes-strict,True,,EUR,42.1,37.9,8.65,EUR,2001734548.0,2328217452.78,2026-06-02T15:35:24+00:00,2026-06-02,https://finance.yahoo.com/quote/BEKB.BR/,https://query1.finance.yahoo.com/v8/finance/chart/BEKB.BR?range=ytd&interval=1d,
BELFB,BELFB,BELFB,ai-passives;bottleneck-sectors;market-snapshot,True,,USD,269.22,169.63,55.82,USD,3773370357.0,3773370357.0,2026-06-02T20:00:00+00:00,2026-06-02,https://finance.yahoo.com/quote/BELFB/,https://query1.finance.yahoo.com/v8/finance/chart/BELFB?range=ytd&interval=1d,
BESI.AS,BESI.AS,BESI.AS,bottleneck-sectors;latent-ai-nodes;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,EUR,286.2,133.75,91.95,EUR,22037530652.0,25631851901.34,2026-06-02T15:39:21+00:00,2026-06-02,https://finance.yahoo.com/quote/BESI.AS/,https://query1.finance.yahoo.com/v8/finance/chart/BESI.AS?range=ytd&interval=1d,
BFSA.DE,BFSA.DE,Befesa,latent-ai-nodes-strict,True,,EUR,35.95,29.5,19.99,EUR,1425999928.0,1658580516.26,2026-06-02T15:35:16+00:00,2026-06-02,https://finance.yahoo.com/quote/BFSA.DE/,https://query1.finance.yahoo.com/v8/finance/chart/BFSA.DE?range=ytd&interval=1d,
BHE,BHE,Benchmark Electronics,ai-passives,True,,USD,88.14,42.76,100.77,USD,3050624371.0,3050624371.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/BHE/,https://query1.finance.yahoo.com/v8/finance/chart/BHE?range=ytd&interval=1d,
BKR,BKR,BKR,bottleneck-sectors;market-snapshot,True,,USD,64.54,45.54,36.91,USD,66201000000.0,66201000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/BKR/,https://query1.finance.yahoo.com/v8/finance/chart/BKR?range=ytd&interval=1d,
BLN.TO,BLN.TO,Blackline Safety,latent-ai-nodes-strict,True,,CAD,9.02,6.45,41.6,CAD,781464000.0,564607740.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/BLN.TO/,https://query1.finance.yahoo.com/v8/finance/chart/BLN.TO?range=ytd&interval=1d,
BMI,BMI,Badger Meter,latent-ai-nodes;latent-ai-nodes-strict,True,,USD,125.63,174.41,-28.78,USD,3576399747.0,3576399747.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/BMI/,https://query1.finance.yahoo.com/v8/finance/chart/BMI?range=ytd&interval=1d,
BN4.SI,BN4,Keppel,companies,True,,SGD,10.95,10.35,5.59,SGD,19517929420.0,15251310048.79,2026-06-02T09:09:40+00:00,2026-06-02,https://finance.yahoo.com/quote/BN4.SI/,https://query1.finance.yahoo.com/v8/finance/chart/BN4.SI?range=ytd&interval=1d,
BOSN.SW,BOSN.SW,Bossard,latent-ai-nodes-strict,True,,CHF,177.0,156.6,13.46,CHF,1314092948.0,1667978178.9,2026-06-02T15:30:47+00:00,2026-06-02,https://finance.yahoo.com/quote/BOSN.SW/,https://query1.finance.yahoo.com/v8/finance/chart/BOSN.SW?range=ytd&interval=1d,
BOY.L,BOY.L,Bodycote,latent-ai-nodes-strict,True,,GBp,826.5,698.0,16.41,GBP,1371894258.0,1846981239.55,2026-06-02T15:35:20+00:00,2026-06-02,https://finance.yahoo.com/quote/BOY.L/,https://query1.finance.yahoo.com/v8/finance/chart/BOY.L?range=ytd&interval=1d,
BRC,BRC,Brady,latent-ai-nodes-strict,True,,USD,87.53,78.37,11.29,USD,4101168369.0,4101168369.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/BRC/,https://query1.finance.yahoo.com/v8/finance/chart/BRC?range=ytd&interval=1d,
BRG.OL,BRG.OL,Borregaard,latent-ai-nodes-strict,True,,NOK,139.4,199.4,-29.09,NOK,14010030197.0,1508880252.22,2026-06-02T14:26:50+00:00,2026-06-02,https://finance.yahoo.com/quote/BRG.OL/,https://query1.finance.yahoo.com/v8/finance/chart/BRG.OL?range=ytd&interval=1d,
BW,BW,Babcock & Wilcox,scaling,True,,USD,18.04,6.34,184.09,USD,2834000000.0,2834000000.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/BW/,https://query1.finance.yahoo.com/v8/finance/chart/BW?range=ytd&interval=1d,
CAMT,CAMT,Camtek,companies;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,187.52,106.35,62.35,USD,8045000000.0,8045000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/CAMT/,https://query1.finance.yahoo.com/v8/finance/chart/CAMT?range=ytd&interval=1d,
CARR,CARR,Carrier Global,ai-passives;bottleneck-sectors;companies;market-snapshot,True,,USD,66.42,52.84,24.1,USD,53581000000.0,53581000000.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/CARR/,https://query1.finance.yahoo.com/v8/finance/chart/CARR?range=ytd&interval=1d,
CAT,CAT,CAT,ai-passives;bottleneck-sectors;market-snapshot,True,,USD,909.81,572.87,52.04,USD,419051000000.0,419051000000.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/CAT/,https://query1.finance.yahoo.com/v8/finance/chart/CAT?range=ytd&interval=1d,
CDNS,CDNS,Cadence Design Systems,beneficiaries;companies;market-snapshot;semiconductor-alpha-cpo,True,,USD,416.39,312.58,34.15,USD,112828000000.0,112828000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/CDNS/,https://query1.finance.yahoo.com/v8/finance/chart/CDNS?range=ytd&interval=1d,
CEG,CEG,CEG,beneficiaries;market-snapshot,True,,USD,272.65,353.27,-25.56,USD,95968000000.0,95968000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/CEG/,https://query1.finance.yahoo.com/v8/finance/chart/CEG?range=ytd&interval=1d,
CEVA,CEVA,CEVA,semiconductor-alpha-cpo,True,,USD,49.61,21.52,121.28,USD,1382000000.0,1382000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/CEVA/,https://query1.finance.yahoo.com/v8/finance/chart/CEVA?range=ytd&interval=1d,
CGNX,CGNX,Cognex,latent-ai-nodes;robotics,True,,USD,66.08,35.98,78.93,USD,10930000000.0,10930000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/CGNX/,https://query1.finance.yahoo.com/v8/finance/chart/CGNX?range=ytd&interval=1d,
CIEN,CIEN,Ciena,ai-passives;beneficiaries;companies;latent-ai-nodes;market-snapshot,True,,USD,627.0,233.87,154.82,USD,85752000000.0,85752000000.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/CIEN/,https://query1.finance.yahoo.com/v8/finance/chart/CIEN?range=ytd&interval=1d,
CLS,CLS,Celestica,ai-passives;companies;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,472.4,295.61,56.22,USD,54310000000.0,54310000000.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/CLS/,https://query1.finance.yahoo.com/v8/finance/chart/CLS?range=ytd&interval=1d,
CLS.TO,CLS.TO,Celestica,latent-ai-nodes,True,,CAD,652.82,406.01,57.42,CAD,74405000000.0,53757612500.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/CLS.TO/,https://query1.finance.yahoo.com/v8/finance/chart/CLS.TO?range=ytd&interval=1d,
CMI,CMI,Cummins,ai-passives,True,,USD,672.67,510.45,28.86,USD,92821000000.0,92821000000.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/CMI/,https://query1.finance.yahoo.com/v8/finance/chart/CMI?range=ytd&interval=1d,
CNM,CNM,Core & Main,latent-ai-nodes;latent-ai-nodes-strict,True,,USD,50.48,51.97,-5.49,USD,9829000000.0,9829000000.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/CNM/,https://query1.finance.yahoo.com/v8/finance/chart/CNM?range=ytd&interval=1d,
COHR,COHR,Coherent,ai-passives;beneficiaries;bottleneck-sectors;companies;latent-ai-nodes;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,426.89,184.57,119.67,USD,82693000000.0,82693000000.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/COHR/,https://query1.finance.yahoo.com/v8/finance/chart/COHR?range=ytd&interval=1d,
COHU,COHU,Cohu,scaling;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,57.59,23.27,134.01,USD,2592000000.0,2592000000.0,2026-06-02T20:00:00+00:00,2026-06-02,https://finance.yahoo.com/quote/COHU/,https://query1.finance.yahoo.com/v8/finance/chart/COHU?range=ytd&interval=1d,
CR,CR,Crane Company,latent-ai-nodes-strict,True,,USD,186.57,184.43,-0.51,USD,10369000000.0,10369000000.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/CR/,https://query1.finance.yahoo.com/v8/finance/chart/CR?range=ytd&interval=1d,
CRDO,CRDO,Credo Technology,beneficiaries;companies;market-snapshot;robotics;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,229.0,143.89,59.89,USD,41786000000.0,41786000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/CRDO/,https://query1.finance.yahoo.com/v8/finance/chart/CRDO?range=ytd&interval=1d,
CRL.MI,CRL.MI,CAREL Industries,latent-ai-nodes,True,,EUR,32.2,24.55,34.45,EUR,3504152277.0,4075679513.38,2026-06-02T15:35:10+00:00,2026-06-02,https://finance.yahoo.com/quote/CRL.MI/,https://query1.finance.yahoo.com/v8/finance/chart/CRL.MI?range=ytd&interval=1d,
CRNT,CRNT,Ceragon Networks,scaling,True,,USD,3.17,2.1,44.75,USD,288133000.0,288133000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/CRNT/,https://query1.finance.yahoo.com/v8/finance/chart/CRNT?range=ytd&interval=1d,
CRUS,CRUS,Cirrus Logic,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,170.62,118.5,42.58,USD,8818000000.0,8818000000.0,2026-06-02T20:00:00+00:00,2026-06-02,https://finance.yahoo.com/quote/CRUS/,https://query1.finance.yahoo.com/v8/finance/chart/CRUS?range=ytd&interval=1d,
CRWV,CRWV,CRWV,beneficiaries;market-snapshot,True,,USD,119.27,71.61,50.37,USD,69448000000.0,69448000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/CRWV/,https://query1.finance.yahoo.com/v8/finance/chart/CRWV?range=ytd&interval=1d,
CSCO,CSCO,CSCO,bottleneck-sectors;market-snapshot,True,,USD,128.0,77.03,68.33,USD,472814000000.0,472814000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/CSCO/,https://query1.finance.yahoo.com/v8/finance/chart/CSCO?range=ytd&interval=1d,
CTS,CTS,CTS,ai-passives;bottleneck-sectors;latent-ai-nodes-strict;market-snapshot,True,,USD,66.72,42.87,52.16,USD,1826801019.0,1826801019.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/CTS/,https://query1.finance.yahoo.com/v8/finance/chart/CTS?range=ytd&interval=1d,
CXT,CXT,Crane NXT,latent-ai-nodes-strict,True,,USD,36.46,47.07,-23.61,USD,2095693006.0,2095693006.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/CXT/,https://query1.finance.yahoo.com/v8/finance/chart/CXT?range=ytd&interval=1d,
DCI,DCI,Donaldson,latent-ai-nodes-strict,True,,USD,85.64,88.66,-4.77,USD,9918000000.0,9918000000.0,2026-06-02T20:00:02+00:00,2026-06-02,https://finance.yahoo.com/quote/DCI/,https://query1.finance.yahoo.com/v8/finance/chart/DCI?range=ytd&interval=1d,
DELL,DELL,Dell Technologies,ai-passives,True,,USD,435.31,125.88,240.62,USD,273410000000.0,273410000000.0,2026-06-02T20:02:10+00:00,2026-06-02,https://finance.yahoo.com/quote/DELL/,https://query1.finance.yahoo.com/v8/finance/chart/DELL?range=ytd&interval=1d,
DIOD,DIOD,Diodes Incorporated,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,USD,114.13,49.34,121.91,USD,4317000000.0,4317000000.0,2026-06-02T20:00:00+00:00,2026-06-02,https://finance.yahoo.com/quote/DIOD/,https://query1.finance.yahoo.com/v8/finance/chart/DIOD?range=ytd&interval=1d,
DLR,DLR,Digital Realty,companies,True,,USD,187.26,154.71,20.79,USD,66174000000.0,66174000000.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/DLR/,https://query1.finance.yahoo.com/v8/finance/chart/DLR?range=ytd&interval=1d,
DPLM.L,DPLM.L,Diploma,latent-ai-nodes;latent-ai-nodes-strict,True,,GBp,7035.0,5295.0,32.86,GBP,9252543891.0,12456699840.45,2026-06-02T18:01:04+00:00,2026-06-02,https://finance.yahoo.com/quote/DPLM.L/,https://query1.finance.yahoo.com/v8/finance/chart/DPLM.L?range=ytd&interval=1d,
DSCV.L,DSCV.L,discoverIE Group,ai-passives;latent-ai-nodes;latent-ai-nodes-strict,True,,GBp,778.0,600.0,31.64,GBP,734235924.0,988501824.48,2026-06-02T16:36:08+00:00,2026-06-02,https://finance.yahoo.com/quote/DSCV.L/,https://query1.finance.yahoo.com/v8/finance/chart/DSCV.L?range=ytd&interval=1d,
DSGR,DSGR,Distribution Solutions Group,latent-ai-nodes-strict,True,,USD,27.76,27.39,-1.0,USD,1262000000.0,1262000000.0,2026-06-02T20:00:01+00:00,2026-06-02,https://finance.yahoo.com/quote/DSGR/,https://query1.finance.yahoo.com/v8/finance/chart/DSGR?range=ytd&interval=1d,
DUE.DE,DUE.DE,Dürr,latent-ai-nodes-strict,True,,EUR,21.25,22.55,-6.8,EUR,1429022952.0,1662096595.47,2026-06-02T15:35:21+00:00,2026-06-02,https://finance.yahoo.com/quote/DUE.DE/,https://query1.finance.yahoo.com/v8/finance/chart/DUE.DE?range=ytd&interval=1d,
DXPE,DXPE,DXP Enterprises,latent-ai-nodes-strict,True,,USD,153.33,109.79,42.34,USD,2422000000.0,2422000000.0,2026-06-02T20:00:00+00:00,2026-06-02,https://finance.yahoo.com/quote/DXPE/,https://query1.finance.yahoo.com/v8/finance/chart/DXPE?range=ytd&interval=1d,
DY,DY,Dycom Industries,latent-ai-nodes,True,,USD,485.97,337.9,39.82,USD,14826000000.0,14826000000.0,2026-06-02T20:00:03+00:00,2026-06-02,https://finance.yahoo.com/quote/DY/,https://query1.finance.yahoo.com/v8/finance/chart/DY?range=ytd&interval=1d,
