symbol,display,company,pages,ok,listing_status,currency,price,previous_close,ytd_return_pct,market_cap_currency,market_cap_local,market_cap_usd,market_time,as_of,quote_url,chart_url,error
002979.SZ,002979.SZ,China Leadshine Technology,robotics,True,,CNY,52.5,42.07,24.73,CNY,16312101932.0,2409297455.36,2026-06-03T07:04:54+00:00,2026-06-03,https://finance.yahoo.com/quote/002979.SZ/,https://query1.finance.yahoo.com/v8/finance/chart/002979.SZ?range=ytd&interval=1d,
003021.SZ,003021.SZ,Shenzhen Zhaowei Machinery,robotics,True,,CNY,96.61,124.18,-20.92,CNY,24568684514.0,3628794702.72,2026-06-03T07:04:18+00:00,2026-06-03,https://finance.yahoo.com/quote/003021.SZ/,https://query1.finance.yahoo.com/v8/finance/chart/003021.SZ?range=ytd&interval=1d,
005380.KS,005380.KS,Hyundai Motor,robotics,True,,KRW,729000.0,296500.0,144.22,KRW,169311052453500.0,118517736717.45,2026-06-02T06:30:22+00:00,2026-06-03,https://finance.yahoo.com/quote/005380.KS/,https://query1.finance.yahoo.com/v8/finance/chart/005380.KS?range=ytd&interval=1d,
005930.KS,005930,Samsung Electronics,beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,KRW,360500.0,119900.0,180.54,KRW,2195445979634000.0,1536812185743.8,2026-06-02T06:30:12+00:00,2026-06-03,https://finance.yahoo.com/quote/005930.KS/,https://query1.finance.yahoo.com/v8/finance/chart/005930.KS?range=ytd&interval=1d,
009150.KS,009150.KS,009150.KS,ai-passives;bottleneck-sectors;market-snapshot,True,,KRW,1813000.0,255000.0,571.48,KRW,147896733088000.0,103527713161.6,2026-06-02T06:30:09+00:00,2026-06-03,https://finance.yahoo.com/quote/009150.KS/,https://query1.finance.yahoo.com/v8/finance/chart/009150.KS?range=ytd&interval=1d,
010120.KS,010120.KS,LS Electric,ai-passives;latent-ai-nodes,True,,KRW,241500.0,92000.0,145.18,KRW,39725688450000.0,27807981915.0,2026-06-02T06:30:05+00:00,2026-06-03,https://finance.yahoo.com/quote/010120.KS/,https://query1.finance.yahoo.com/v8/finance/chart/010120.KS?range=ytd&interval=1d,
034020.KS,034020.KS,034020.KS,bottleneck-sectors;market-snapshot,True,,KRW,100000.0,75300.0,32.98,KRW,68323298244200.0,47826308770.94,2026-06-02T06:30:11+00:00,2026-06-03,https://finance.yahoo.com/quote/034020.KS/,https://query1.finance.yahoo.com/v8/finance/chart/034020.KS?range=ytd&interval=1d,
042700.KQ,042700.KQ,Hanmi Semiconductor,semiconductor-ai-nodes,True,,KRW,151000.0,127400.0,4.5,KRW,27791929586000.0,19454350710.2,2024-07-19T20:00:00+00:00,2026-06-03,https://finance.yahoo.com/quote/042700.KQ/,https://query1.finance.yahoo.com/v8/finance/chart/042700.KQ?range=ytd&interval=1d,
042700.KS,042700.KS,042700.KS,bottleneck-sectors;market-snapshot;semiconductor-alpha-cpo,True,,KRW,275500.0,127400.0,90.66,KRW,27791929586000.0,19454350710.2,2026-06-02T06:30:19+00:00,2026-06-03,https://finance.yahoo.com/quote/042700.KS/,https://query1.finance.yahoo.com/v8/finance/chart/042700.KS?range=ytd&interval=1d,
0522.HK,0522.HK,0522.HK,bottleneck-sectors;market-snapshot;semiconductor-alpha-cpo,True,,HKD,186.8,77.7,130.05,HKD,77588762303.0,9900326069.86,2026-06-03T08:08:10+00:00,2026-06-03,https://finance.yahoo.com/quote/0522.HK/,https://query1.finance.yahoo.com/v8/finance/chart/0522.HK?range=ytd&interval=1d,
084370.KQ,084370.KQ,Eugene Technology,semiconductor-ai-nodes,True,,KRW,119800.0,75000.0,39.95,KRW,2825818410300.0,1978072887.21,2026-06-02T06:30:30+00:00,2026-06-03,https://finance.yahoo.com/quote/084370.KQ/,https://query1.finance.yahoo.com/v8/finance/chart/084370.KQ?range=ytd&interval=1d,
0981.HK,0981.HK,0981.HK,beneficiaries;market-snapshot;semiconductor-alpha-cpo,True,,HKD,82.95,71.35,10.45,HKD,784507719067.0,100103184952.95,2026-06-03T08:08:10+00:00,2026-06-03,https://finance.yahoo.com/quote/0981.HK/,https://query1.finance.yahoo.com/v8/finance/chart/0981.HK?range=ytd&interval=1d,
108490.KQ,108490.KQ,ROBOTIS,robotics,True,,KRW,405000.0,261000.0,50.28,KRW,5258225385000.0,3680757769.5,2026-06-02T06:30:12+00:00,2026-06-03,https://finance.yahoo.com/quote/108490.KQ/,https://query1.finance.yahoo.com/v8/finance/chart/108490.KQ?range=ytd&interval=1d,
1347.HK,1347.HK,1347.HK,beneficiaries;market-snapshot;semiconductor-alpha-cpo,True,,HKD,151.7,74.1,86.59,HKD,303647172830.0,38745379253.11,2026-06-03T08:08:10+00:00,2026-06-03,https://finance.yahoo.com/quote/1347.HK/,https://query1.finance.yahoo.com/v8/finance/chart/1347.HK?range=ytd&interval=1d,
2049.TW,2049.TW,HIWIN Technologies,robotics,True,,TWD,369.0,194.0,88.27,TWD,137094493000.0,4359604877.4,2026-06-03T05:30:14+00:00,2026-06-03,https://finance.yahoo.com/quote/2049.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2049.TW?range=ytd&interval=1d,
2301.TW,2301,LITEON Technology,ai-passives;semiconductor-alpha-cpo,True,,TWD,250.0,163.5,49.7,TWD,532104780599.0,16920932023.05,2026-06-03T05:30:08+00:00,2026-06-03,https://finance.yahoo.com/quote/2301.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2301.TW?range=ytd&interval=1d,
2303.TW,2303.TW,UMC,signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,130.5,49.25,167.97,TWD,1831779345020.0,58250583171.64,2026-06-03T05:30:01+00:00,2026-06-03,https://finance.yahoo.com/quote/2303.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2303.TW?range=ytd&interval=1d,
2308.TW,2308,Delta Electronics,ai-passives;bottleneck-sectors;companies;latent-ai-nodes;market-snapshot,True,,TWD,2455.0,963.0,146.73,TWD,6286054856180.0,199896544426.52,2026-06-03T05:30:11+00:00,2026-06-03,https://finance.yahoo.com/quote/2308.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2308.TW?range=ytd&interval=1d,
2313.TW,2313.TW,2313.TW,ai-passives;bottleneck-sectors;market-snapshot,True,,TWD,266.5,93.1,181.71,TWD,336093409200.0,10687770412.56,2026-06-03T05:30:06+00:00,2026-06-03,https://finance.yahoo.com/quote/2313.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2313.TW?range=ytd&interval=1d,
2317.TW,2317,Hon Hai Precision (Foxconn),ai-passives;companies;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,309.0,230.5,33.19,TWD,4109563497107.0,130684119208.0,2026-06-03T05:30:03+00:00,2026-06-03,https://finance.yahoo.com/quote/2317.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2317.TW?range=ytd&interval=1d,
2327.TW,2327,Yageo,ai-passives;bottleneck-sectors;companies;market-snapshot,True,,TWD,820.0,231.0,240.25,TWD,1626397082360.0,51719427219.05,2026-06-03T05:30:09+00:00,2026-06-03,https://finance.yahoo.com/quote/2327.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2327.TW?range=ytd&interval=1d,
2330.TW,2330.TW,TSMC,carbon-vs-silicon;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,2425.0,1550.0,53.0,TWD,61070731507785.0,1942049261947.56,2026-06-03T05:30:09+00:00,2026-06-03,https://finance.yahoo.com/quote/2330.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2330.TW?range=ytd&interval=1d,
2337.TW,2337.TW,Macronix International,semiconductor-ai-nodes,True,,TWD,162.0,39.45,273.7,TWD,323128605000.0,10275489639.0,2026-06-03T05:30:01+00:00,2026-06-03,https://finance.yahoo.com/quote/2337.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2337.TW?range=ytd&interval=1d,
2344.TW,2344.TW,Winbond Electronics,semiconductor-ai-nodes,True,,TWD,177.5,82.6,95.48,TWD,756000032424.0,24040801031.08,2026-06-03T05:30:03+00:00,2026-06-03,https://finance.yahoo.com/quote/2344.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2344.TW?range=ytd&interval=1d,
2356.TW,2356,Inventec,ai-passives,True,,TWD,85.4,42.9,91.69,TWD,276953075095.0,8807107788.02,2026-06-03T05:30:01+00:00,2026-06-03,https://finance.yahoo.com/quote/2356.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2356.TW?range=ytd&interval=1d,
2360.TW,2360,Chroma ATE,ai-passives,True,,TWD,2545.0,775.0,219.72,TWD,1092865200540.0,34753113377.17,2026-06-03T05:30:33+00:00,2026-06-03,https://finance.yahoo.com/quote/2360.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2360.TW?range=ytd&interval=1d,
2379.TW,2379.TW,Realtek Semiconductor,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,646.0,489.0,32.51,TWD,312333567000.0,9932207430.6,2026-06-03T05:30:18+00:00,2026-06-03,https://finance.yahoo.com/quote/2379.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2379.TW?range=ytd&interval=1d,
2382.TW,2382,Quanta Computer,ai-passives;companies;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,417.0,272.0,50.54,TWD,1435808104000.0,45658697707.2,2026-06-03T05:30:02+00:00,2026-06-03,https://finance.yahoo.com/quote/2382.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2382.TW?range=ytd&interval=1d,
2395.TW,2395.TW,Advantech,latent-ai-nodes,True,,TWD,513.0,288.0,79.06,TWD,448887318000.0,14274616712.4,2026-06-03T05:30:30+00:00,2026-06-03,https://finance.yahoo.com/quote/2395.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2395.TW?range=ytd&interval=1d,
2408.TW,2408.TW,Nanya Technology,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,401.5,193.0,93.96,TWD,1182126543850.0,37591624094.43,2026-06-03T05:30:01+00:00,2026-06-03,https://finance.yahoo.com/quote/2408.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2408.TW?range=ytd&interval=1d,
2449.TW,2449.TW,King Yuan Electronics,semiconductor-ai-nodes,True,,TWD,322.5,247.5,20.56,TWD,388832910000.0,12364886538.0,2026-06-03T05:30:05+00:00,2026-06-03,https://finance.yahoo.com/quote/2449.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2449.TW?range=ytd&interval=1d,
2454.TW,2454.TW,MediaTek,semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,4545.0,1430.0,209.18,TWD,7270281983775.0,231194967084.05,2026-06-03T05:30:08+00:00,2026-06-03,https://finance.yahoo.com/quote/2454.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2454.TW?range=ytd&interval=1d,
2492.TW,2492,Walsin Technology,ai-passives,True,,TWD,423.0,117.0,239.76,TWD,201678785984.0,6413385394.29,2026-06-03T05:30:15+00:00,2026-06-03,https://finance.yahoo.com/quote/2492.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2492.TW?range=ytd&interval=1d,
2498.HK,2498.HK,RoboSense,robotics,True,,HKD,32.26,36.6,-13.51,HKD,14578468759.0,1860212613.65,2026-06-03T08:08:10+00:00,2026-06-03,https://finance.yahoo.com/quote/2498.HK/,https://query1.finance.yahoo.com/v8/finance/chart/2498.HK?range=ytd&interval=1d,
267260.KS,267260,HD Hyundai Electric,ai-passives,True,,KRW,995000.0,774000.0,21.49,KRW,38368222464000.0,26857755724.8,2026-06-02T06:30:20+00:00,2026-06-03,https://finance.yahoo.com/quote/267260.KS/,https://query1.finance.yahoo.com/v8/finance/chart/267260.KS?range=ytd&interval=1d,
277810.KQ,277810.KQ,Rainbow Robotics,robotics,True,,KRW,763000.0,470500.0,54.61,KRW,15306487962000.0,10714541573.4,2026-06-02T06:30:21+00:00,2026-06-03,https://finance.yahoo.com/quote/277810.KQ/,https://query1.finance.yahoo.com/v8/finance/chart/277810.KQ?range=ytd&interval=1d,
2802.T,2802.T,2802.T,bottleneck-sectors;market-snapshot,True,,JPY,5227.0,3317.0,57.25,JPY,4955000000000.0,30721000000.0,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/2802.T/,https://query1.finance.yahoo.com/v8/finance/chart/2802.T?range=ytd&interval=1d,
298040.KS,298040,Hyosung Heavy Industries,ai-passives,True,,KRW,3544000.0,1781000.0,92.09,KRW,35487044951000.0,24840931465.7,2026-06-02T06:30:29+00:00,2026-06-03,https://finance.yahoo.com/quote/298040.KS/,https://query1.finance.yahoo.com/v8/finance/chart/298040.KS?range=ytd&interval=1d,
300024.SZ,300024.SZ,Siasun Robot & Automation,robotics,True,,CNY,14.81,18.19,-20.42,CNY,23359049654.0,3450131633.9,2026-06-03T07:04:04+00:00,2026-06-03,https://finance.yahoo.com/quote/300024.SZ/,https://query1.finance.yahoo.com/v8/finance/chart/300024.SZ?range=ytd&interval=1d,
300100.SZ,300100.SZ,Shuanglin Co.,robotics,True,,CNY,29.25,39.62,-25.61,CNY,17251005470.0,2547973507.92,2026-06-03T07:04:10+00:00,2026-06-03,https://finance.yahoo.com/quote/300100.SZ/,https://query1.finance.yahoo.com/v8/finance/chart/300100.SZ?range=ytd&interval=1d,
300124.SZ,300124.SZ,Shenzhen Inovance Technology,robotics,True,,CNY,75.86,75.33,-3.18,CNY,201716493828.0,29793526138.4,2026-06-03T07:04:25+00:00,2026-06-03,https://finance.yahoo.com/quote/300124.SZ/,https://query1.finance.yahoo.com/v8/finance/chart/300124.SZ?range=ytd&interval=1d,
300308.SZ,300308.SZ,Zhongji Innolight,semiconductor-alpha-cpo,True,,CNY,1275.0,610.0,104.49,CNY,1329000000000.0,196293300000.0,2026-06-03T07:04:46+00:00,2026-06-03,https://finance.yahoo.com/quote/300308.SZ/,https://query1.finance.yahoo.com/v8/finance/chart/300308.SZ?range=ytd&interval=1d,
300750.SZ,300750.SZ,CATL,robotics,True,,CNY,426.42,367.26,12.96,CNY,1973000000000.0,291412100000.0,2026-06-03T07:04:55+00:00,2026-06-03,https://finance.yahoo.com/quote/300750.SZ/,https://query1.finance.yahoo.com/v8/finance/chart/300750.SZ?range=ytd&interval=1d,
3034.TW,3034.TW,Novatek Microelectronics,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,503.0,374.0,37.06,TWD,302125944358.0,9607605030.58,2026-06-03T05:30:20+00:00,2026-06-03,https://finance.yahoo.com/quote/3034.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3034.TW?range=ytd&interval=1d,
3037.TW,3037,Unimicron,ai-passives;beneficiaries;bottleneck-sectors;companies;market-snapshot;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,1000.0,220.0,356.62,TWD,1653245225100.0,52573198158.18,2026-06-03T05:30:04+00:00,2026-06-03,https://finance.yahoo.com/quote/3037.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3037.TW?range=ytd&interval=1d,
3044.TW,3044,Tripod Technology,ai-passives;companies,True,,TWD,510.0,317.5,63.2,TWD,272263908000.0,8657992274.4,2026-06-03T05:30:29+00:00,2026-06-03,https://finance.yahoo.com/quote/3044.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3044.TW?range=ytd&interval=1d,
3105.TWO,3105.TWO,Win Semi,semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,515.0,183.0,187.71,TWD,224688403520.0,7145091231.94,2026-06-03T05:30:20+00:00,2026-06-03,https://finance.yahoo.com/quote/3105.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/3105.TWO?range=ytd&interval=1d,
3189.TW,3189,Kinsus Interconnect,companies,True,,TWD,739.0,159.0,373.72,TWD,407832798240.0,12969082984.03,2026-06-03T05:30:21+00:00,2026-06-03,https://finance.yahoo.com/quote/3189.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3189.TW?range=ytd&interval=1d,
3231.TW,3231,Wistron,ai-passives;companies,True,,TWD,194.0,150.5,25.16,TWD,553391688000.0,17597855678.4,2026-06-03T05:30:03+00:00,2026-06-03,https://finance.yahoo.com/quote/3231.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3231.TW?range=ytd&interval=1d,
3436.T,3436.T,3436.T,beneficiaries;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,JPY,4459.0,1435.0,207.73,JPY,1498521151985.0,9290831142.31,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/3436.T/,https://query1.finance.yahoo.com/v8/finance/chart/3436.T?range=ytd&interval=1d,
3443.TW,3443.TW,Global Unichip,semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,4605.0,2125.0,110.76,TWD,623821205000.0,19837514319.0,2026-06-03T05:30:21+00:00,2026-06-03,https://finance.yahoo.com/quote/3443.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3443.TW?range=ytd&interval=1d,
3529.TWO,3529.TWO,eMemory Technology,semiconductor-alpha-cpo,True,,TWD,3570.0,1730.0,107.56,TWD,244973360000.0,7790152848.0,2026-06-03T05:30:31+00:00,2026-06-03,https://finance.yahoo.com/quote/3529.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/3529.TWO?range=ytd&interval=1d,
3532.TW,3532.TW,Formosa Sumco Technology,scaling,True,,TWD,314.5,95.1,224.9,TWD,135940829150.0,4322918366.97,2026-06-03T05:30:33+00:00,2026-06-03,https://finance.yahoo.com/quote/3532.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3532.TW?range=ytd&interval=1d,
3661.TW,3661.TW,Alchip Technologies,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,4595.0,3510.0,26.41,TWD,375568000000.0,11943062400.0,2026-06-03T05:30:30+00:00,2026-06-03,https://finance.yahoo.com/quote/3661.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3661.TW?range=ytd&interval=1d,
3711.TW,3711.TW,3711.TW,ai-passives;beneficiaries;bottleneck-sectors;market-snapshot;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,618.0,250.5,139.53,TWD,2588856030430.0,82325621767.67,2026-06-03T05:30:12+00:00,2026-06-03,https://finance.yahoo.com/quote/3711.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3711.TW?range=ytd&interval=1d,
4004.T,4004,Resonac Holdings,beneficiaries;companies;market-snapshot,True,,JPY,18700.0,6526.0,177.0,JPY,3226031297475.0,20001394044.34,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/4004.T/,https://query1.finance.yahoo.com/v8/finance/chart/4004.T?range=ytd&interval=1d,
4062.T,4062,Ibiden,ai-passives;beneficiaries;bottleneck-sectors;companies;market-snapshot;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,JPY,21940.0,6731.0,206.51,JPY,6086156457120.0,37734170034.14,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/4062.T/,https://query1.finance.yahoo.com/v8/finance/chart/4062.T?range=ytd&interval=1d,
4063.T,4063.T,4063.T,beneficiaries;market-snapshot;semiconductor-ai-nodes,True,,JPY,7806.0,4873.0,57.89,JPY,14470072839458.0,89714451604.64,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/4063.T/,https://query1.finance.yahoo.com/v8/finance/chart/4063.T?range=ytd&interval=1d,
4186.T,4186.T,Tokyo Ohka Kogyo,semiconductor-ai-nodes,True,,JPY,10690.0,5804.0,78.02,JPY,1236174319960.0,7664280783.75,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/4186.T/,https://query1.finance.yahoo.com/v8/finance/chart/4186.T?range=ytd&interval=1d,
429A.T,429A.T,Tekscend Photomask,scaling,True,,JPY,4190.0,3030.0,36.04,JPY,409236283400.0,2537264957.08,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/429A.T/,https://query1.finance.yahoo.com/v8/finance/chart/429A.T?range=ytd&interval=1d,
4958.TW,4958.TW,4958.TW,ai-passives;bottleneck-sectors;market-snapshot,True,,TWD,510.0,142.0,262.99,TWD,591522628540.0,18810419587.57,2026-06-03T05:30:21+00:00,2026-06-03,https://finance.yahoo.com/quote/4958.TW/,https://query1.finance.yahoo.com/v8/finance/chart/4958.TW?range=ytd&interval=1d,
4966.TWO,4966.TW,Parade Technologies,semiconductor-ai-nodes,True,,TWD,805.0,584.0,39.03,TWD,65597187964.0,2085990577.26,2026-06-03T05:30:24+00:00,2026-06-03,https://finance.yahoo.com/quote/4966.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/4966.TWO?range=ytd&interval=1d,
5201.T,5201.T,5201.T,bottleneck-sectors;market-snapshot,True,,JPY,8221.0,5193.0,57.34,JPY,1488030913758.0,9225791665.3,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/5201.T/,https://query1.finance.yahoo.com/v8/finance/chart/5201.T?range=ytd&interval=1d,
5274.TWO,5274.TW,ASPEED Technology,semiconductor-ai-nodes,True,,TWD,17980.0,7260.0,147.83,TWD,699349672500.0,22239319585.5,2026-06-03T05:30:15+00:00,2026-06-03,https://finance.yahoo.com/quote/5274.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/5274.TWO?range=ytd&interval=1d,
5347.TWO,5347.TWO,Vanguard International Semiconductor,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,168.0,92.1,82.02,TWD,346780000000.0,11027604000.0,2026-06-03T05:30:10+00:00,2026-06-03,https://finance.yahoo.com/quote/5347.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/5347.TWO?range=ytd&interval=1d,
5801.T,5801,Furukawa Electric,companies;latent-ai-nodes,True,,JPY,53100.0,10010.0,403.8,JPY,3667335334650.0,22737479074.83,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/5801.T/,https://query1.finance.yahoo.com/v8/finance/chart/5801.T?range=ytd&interval=1d,
5802.T,5802,Sumitomo Electric,ai-passives;companies;latent-ai-nodes,True,,JPY,13965.0,6325.0,108.12,JPY,10279343952500.0,63731932505.5,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/5802.T/,https://query1.finance.yahoo.com/v8/finance/chart/5802.T?range=ytd&interval=1d,
5803.T,5803.T,Fujikura,latent-ai-nodes,True,,JPY,5001.0,2906.667,62.68,JPY,7743518527392.0,48009814869.83,2026-06-03T06:30:00+00:00,2026-06-03,https://finance.yahoo.com/quote/5803.T/,https://query1.finance.yahoo.com/v8/finance/chart/5803.T?range=ytd&interval=1d,
600111.SS,600111.SS,China Northern Rare Earth,robotics,True,,CNY,49.82,46.12,6.34,CNY,173017051198.0,25554618461.94,2026-06-03T07:00:02+00:00,2026-06-03,https://finance.yahoo.com/quote/600111.SS/,https://query1.finance.yahoo.com/v8/finance/chart/600111.SS?range=ytd&interval=1d,
600487.SS,600487,Hengtong Optic-Electric,companies,True,,CNY,91.43,24.73,268.67,CNY,186360598938.0,27525460463.14,2026-06-03T07:00:02+00:00,2026-06-03,https://finance.yahoo.com/quote/600487.SS/,https://query1.finance.yahoo.com/v8/finance/chart/600487.SS?range=ytd&interval=1d,
600584.SS,600584.SS,600584.SS,beneficiaries;bottleneck-sectors;market-snapshot,True,,CNY,80.13,36.78,108.89,CNY,135369212220.0,19994032644.89,2026-06-03T07:00:02+00:00,2026-06-03,https://finance.yahoo.com/quote/600584.SS/,https://query1.finance.yahoo.com/v8/finance/chart/600584.SS?range=ytd&interval=1d,
